_id,PUNTUACION_ACCESIBILIDAD,PUNTUACION_CALIDAD,COMENTARIOS,AreaRecreativaID,FECHA
5538,5,4,EXCELENTE,7403983,2021-03-21T00:00:00Z
5539,3,2,ACEPTABLE,7928425,2023-08-21T00:00:00Z
5540,3,3,MUY BUENO,18222,2022-01-17T00:00:00Z
5541,5,5,EXCELENTE,16811,2023-08-09T00:00:00Z
5542,1,1,DEFICIENTE,17924,2021-02-14T00:00:00Z
5543,1,1,DEFICIENTE,4749886,2021-04-16T00:00:00Z
5544,4,3,MUY BUENO,7903107,2022-05-19T00:00:00Z
5545,3,2,ACEPTABLE,18223,2023-07-18T00:00:00Z
5546,2,3,ACEPTABLE,18181,2021-05-25T00:00:00Z
5547,2,3,ACEPTABLE,17385,2021-01-01T00:00:00Z
5548,5,5,EXCELENTE,16873,2022-07-23T00:00:00Z
5549,1,1,DEFICIENTE,16935,2023-09-09T00:00:00Z
5550,2,3,ACEPTABLE,5653924,2021-02-19T00:00:00Z
5551,4,5,EXCELENTE,4985933,2022-08-09T00:00:00Z
5552,2,3,ACEPTABLE,18412,2022-01-31T00:00:00Z
5553,5,5,EXCELENTE,18569,2022-08-29T00:00:00Z
5554,1,2,REGULAR,17306,2021-12-16T00:00:00Z
5555,5,4,EXCELENTE,7943813,2022-12-24T00:00:00Z
5556,2,1,REGULAR,17679,2022-04-06T00:00:00Z
5557,3,3,MUY BUENO,17813,2022-04-14T00:00:00Z
5558,3,2,ACEPTABLE,17563,2022-10-30T00:00:00Z
5559,5,4,EXCELENTE,17431,2022-07-13T00:00:00Z
5560,4,4,EXCELENTE,18389,2022-05-11T00:00:00Z
5561,5,5,EXCELENTE,17249,2022-07-09T00:00:00Z
5562,3,4,MUY BUENO,17018,2022-07-25T00:00:00Z
5563,5,5,EXCELENTE,18417,2022-05-06T00:00:00Z
5564,2,3,ACEPTABLE,16922,2022-10-05T00:00:00Z
5565,3,2,ACEPTABLE,17319,2022-06-07T00:00:00Z
5566,1,1,DEFICIENTE,52057,2021-09-08T00:00:00Z
5567,2,2,ACEPTABLE,17124,2023-01-17T00:00:00Z
5568,2,2,ACEPTABLE,17120,2023-01-19T00:00:00Z
5569,5,5,EXCELENTE,18225,2021-07-09T00:00:00Z
5570,4,5,EXCELENTE,16884,2022-11-05T00:00:00Z
5571,2,2,ACEPTABLE,17875,2022-02-09T00:00:00Z
5572,3,4,MUY BUENO,5240324,2023-01-10T00:00:00Z
5573,5,5,EXCELENTE,18170,2023-06-14T00:00:00Z
5574,4,3,MUY BUENO,17948,2021-08-20T00:00:00Z
5575,2,3,ACEPTABLE,18147,2022-05-20T00:00:00Z
5576,4,4,EXCELENTE,17396,2021-07-31T00:00:00Z
5577,1,1,DEFICIENTE,5240283,2023-09-23T00:00:00Z
5578,2,2,ACEPTABLE,3566363,2022-01-10T00:00:00Z
5579,3,3,MUY BUENO,5237136,2021-06-15T00:00:00Z
5580,5,5,EXCELENTE,18360,2021-03-15T00:00:00Z
5581,4,4,EXCELENTE,18380,2023-03-02T00:00:00Z
5582,3,4,MUY BUENO,18031,2022-05-11T00:00:00Z
5583,2,2,ACEPTABLE,17607,2021-01-20T00:00:00Z
5584,5,4,EXCELENTE,5241187,2022-12-28T00:00:00Z
5585,4,5,EXCELENTE,16715,2021-02-21T00:00:00Z
5586,2,1,REGULAR,52230,2023-06-04T00:00:00Z
5587,5,5,EXCELENTE,17196,2021-08-13T00:00:00Z
5588,4,3,MUY BUENO,18001,2021-01-30T00:00:00Z
5589,4,4,EXCELENTE,7143517,2021-09-12T00:00:00Z
5590,4,5,EXCELENTE,17681,2022-03-20T00:00:00Z
5591,2,3,ACEPTABLE,8781256,2021-09-21T00:00:00Z
5592,3,3,MUY BUENO,17293,2022-04-30T00:00:00Z
5593,2,1,REGULAR,17807,2023-12-07T00:00:00Z
5594,2,3,ACEPTABLE,16856,2021-08-20T00:00:00Z
5595,4,4,EXCELENTE,18559,2022-05-21T00:00:00Z
5596,5,5,EXCELENTE,16710,2023-04-13T00:00:00Z
5597,5,5,EXCELENTE,17310,2023-04-13T00:00:00Z
5598,1,1,DEFICIENTE,17377,2021-11-21T00:00:00Z
5599,1,2,REGULAR,17792,2023-06-18T00:00:00Z
5600,3,2,ACEPTABLE,17964,2023-11-01T00:00:00Z
5601,5,5,EXCELENTE,52193,2023-10-23T00:00:00Z
5602,1,1,DEFICIENTE,452347,2022-11-01T00:00:00Z
5603,4,4,EXCELENTE,7403980,2023-09-02T00:00:00Z
5604,3,2,ACEPTABLE,52154,2022-09-03T00:00:00Z
5605,4,5,EXCELENTE,52190,2022-08-22T00:00:00Z
5606,2,2,ACEPTABLE,5211511,2021-06-29T00:00:00Z
5607,1,2,REGULAR,17741,2021-12-14T00:00:00Z
5608,4,4,EXCELENTE,3566373,2023-11-18T00:00:00Z
5609,4,3,MUY BUENO,18044,2023-05-12T00:00:00Z
5610,3,2,ACEPTABLE,17858,2022-05-03T00:00:00Z
5611,5,4,EXCELENTE,17481,2023-11-08T00:00:00Z
5612,4,4,EXCELENTE,18074,2022-08-06T00:00:00Z
5613,2,2,ACEPTABLE,17429,2023-01-20T00:00:00Z
5614,4,4,EXCELENTE,17335,2023-03-31T00:00:00Z
5615,3,3,MUY BUENO,17771,2021-12-03T00:00:00Z
5616,5,4,EXCELENTE,18543,2023-10-23T00:00:00Z
5617,3,4,MUY BUENO,16811,2023-05-03T00:00:00Z
5618,5,4,EXCELENTE,17425,2021-06-15T00:00:00Z
5619,4,3,MUY BUENO,17470,2021-02-28T00:00:00Z
5620,4,5,EXCELENTE,7248141,2021-08-13T00:00:00Z
5621,3,3,MUY BUENO,18229,2023-07-01T00:00:00Z
5622,4,5,EXCELENTE,17792,2021-08-11T00:00:00Z
5623,1,1,DEFICIENTE,18456,2023-01-16T00:00:00Z
5624,3,3,MUY BUENO,17063,2023-06-04T00:00:00Z
5625,3,3,MUY BUENO,18190,2021-03-29T00:00:00Z
5626,5,4,EXCELENTE,5241180,2023-05-18T00:00:00Z
5627,1,1,DEFICIENTE,5246183,2021-09-11T00:00:00Z
5628,5,5,EXCELENTE,16966,2022-12-13T00:00:00Z
5629,3,2,ACEPTABLE,17033,2023-02-18T00:00:00Z
5630,4,4,EXCELENTE,17331,2021-10-07T00:00:00Z
5631,5,5,EXCELENTE,17169,2023-05-05T00:00:00Z
5632,5,4,EXCELENTE,17308,2023-01-29T00:00:00Z
5633,3,3,MUY BUENO,5056315,2023-03-15T00:00:00Z
5634,5,4,EXCELENTE,18541,2021-03-01T00:00:00Z
5635,1,2,REGULAR,17649,2021-05-03T00:00:00Z
5636,5,5,EXCELENTE,16670,2022-06-21T00:00:00Z
5637,1,1,DEFICIENTE,17260,2021-01-31T00:00:00Z
5638,3,2,ACEPTABLE,16978,2023-12-10T00:00:00Z
5639,3,2,ACEPTABLE,17420,2022-01-20T00:00:00Z
5640,4,5,EXCELENTE,7595815,2021-07-05T00:00:00Z
5641,5,5,EXCELENTE,17795,2022-07-14T00:00:00Z
5642,4,3,MUY BUENO,17300,2021-08-08T00:00:00Z
5643,2,1,REGULAR,52039,2023-09-02T00:00:00Z
5644,5,4,EXCELENTE,16714,2021-06-13T00:00:00Z
5645,5,5,EXCELENTE,5653890,2022-03-20T00:00:00Z
5646,3,2,ACEPTABLE,17399,2021-04-02T00:00:00Z
5647,1,1,DEFICIENTE,18555,2021-03-22T00:00:00Z
5648,5,5,EXCELENTE,17306,2022-03-13T00:00:00Z
5649,4,4,EXCELENTE,16722,2023-08-17T00:00:00Z
5650,2,2,ACEPTABLE,8941727,2021-01-07T00:00:00Z
5651,4,5,EXCELENTE,16837,2022-07-11T00:00:00Z
5652,4,5,EXCELENTE,52082,2021-11-15T00:00:00Z
5653,5,5,EXCELENTE,52202,2021-08-25T00:00:00Z
5654,3,3,MUY BUENO,17363,2021-03-25T00:00:00Z
5655,1,1,DEFICIENTE,52074,2022-07-11T00:00:00Z
5656,2,2,ACEPTABLE,18088,2022-02-11T00:00:00Z
5657,1,1,DEFICIENTE,17676,2023-08-02T00:00:00Z
5658,2,2,ACEPTABLE,5240279,2023-02-16T00:00:00Z
5659,2,1,REGULAR,17942,2022-05-03T00:00:00Z
5660,5,5,EXCELENTE,18065,2021-04-13T00:00:00Z
5661,1,2,REGULAR,5241185,2023-08-18T00:00:00Z
5662,5,5,EXCELENTE,18360,2021-06-23T00:00:00Z
5663,5,5,EXCELENTE,18241,2022-11-02T00:00:00Z
5664,3,4,MUY BUENO,18251,2023-12-06T00:00:00Z
5665,3,3,MUY BUENO,16855,2021-09-08T00:00:00Z
5666,1,1,DEFICIENTE,17796,2023-03-15T00:00:00Z
5667,4,5,EXCELENTE,52214,2021-09-04T00:00:00Z
5668,5,5,EXCELENTE,8776034,2021-10-04T00:00:00Z
5669,4,4,EXCELENTE,17544,2022-03-06T00:00:00Z
5670,5,5,EXCELENTE,17344,2021-02-24T00:00:00Z
5671,4,4,EXCELENTE,16745,2021-02-28T00:00:00Z
5672,3,2,ACEPTABLE,18459,2021-04-24T00:00:00Z
5673,1,1,DEFICIENTE,17437,2022-06-11T00:00:00Z
5674,2,3,ACEPTABLE,9397076,2022-07-01T00:00:00Z
5675,1,1,DEFICIENTE,17516,2023-04-07T00:00:00Z
5676,1,2,REGULAR,17968,2023-12-20T00:00:00Z
5677,2,2,ACEPTABLE,5214638,2022-10-29T00:00:00Z
5678,4,3,MUY BUENO,17794,2021-03-08T00:00:00Z
5679,2,2,ACEPTABLE,18016,2023-11-24T00:00:00Z
5680,1,1,DEFICIENTE,18210,2021-05-28T00:00:00Z
5681,1,1,DEFICIENTE,18192,2022-03-02T00:00:00Z
5682,3,4,MUY BUENO,18327,2021-04-23T00:00:00Z
5683,2,2,ACEPTABLE,18506,2022-12-20T00:00:00Z
5684,2,1,REGULAR,9272789,2021-08-14T00:00:00Z
5685,2,3,ACEPTABLE,18051,2021-02-23T00:00:00Z
5686,5,4,EXCELENTE,52031,2021-12-09T00:00:00Z
5687,5,4,EXCELENTE,18273,2021-10-18T00:00:00Z
5688,5,5,EXCELENTE,18585,2021-05-05T00:00:00Z
5689,1,1,DEFICIENTE,17178,2023-08-18T00:00:00Z
5690,5,5,EXCELENTE,18077,2021-09-25T00:00:00Z
5691,4,4,EXCELENTE,17171,2023-05-26T00:00:00Z
5692,3,3,MUY BUENO,18556,2022-02-09T00:00:00Z
5693,2,3,ACEPTABLE,18211,2021-10-19T00:00:00Z
5694,2,2,ACEPTABLE,18182,2021-10-21T00:00:00Z
5695,1,1,DEFICIENTE,18012,2022-03-02T00:00:00Z
5696,2,2,ACEPTABLE,17959,2021-11-02T00:00:00Z
5697,2,3,ACEPTABLE,52057,2022-03-17T00:00:00Z
5698,2,2,ACEPTABLE,7928069,2023-07-03T00:00:00Z
5699,5,5,EXCELENTE,18020,2022-05-23T00:00:00Z
5700,3,4,MUY BUENO,18034,2023-12-08T00:00:00Z
5701,2,1,REGULAR,18588,2021-08-31T00:00:00Z
5702,2,1,REGULAR,3960929,2023-03-09T00:00:00Z
5703,3,3,MUY BUENO,17948,2022-08-14T00:00:00Z
5704,5,5,EXCELENTE,8799604,2022-11-01T00:00:00Z
5705,5,4,EXCELENTE,18258,2022-02-03T00:00:00Z
5706,2,1,REGULAR,18419,2022-12-20T00:00:00Z
5707,5,5,EXCELENTE,17751,2023-03-11T00:00:00Z
5708,5,5,EXCELENTE,17367,2021-10-01T00:00:00Z
5709,3,4,MUY BUENO,17558,2021-01-20T00:00:00Z
5710,2,3,ACEPTABLE,17827,2023-05-06T00:00:00Z
5711,4,5,EXCELENTE,17507,2021-02-05T00:00:00Z
5712,1,2,REGULAR,16827,2023-10-22T00:00:00Z
5713,4,4,EXCELENTE,17215,2022-10-25T00:00:00Z
5714,2,3,ACEPTABLE,18589,2022-01-10T00:00:00Z
5715,3,3,MUY BUENO,18210,2022-11-12T00:00:00Z
5716,1,1,DEFICIENTE,8781256,2021-03-28T00:00:00Z
5717,1,1,DEFICIENTE,9295425,2021-10-19T00:00:00Z
5718,1,1,DEFICIENTE,5219919,2022-12-30T00:00:00Z
5719,5,4,EXCELENTE,5071645,2022-06-18T00:00:00Z
5720,5,5,EXCELENTE,17942,2021-01-08T00:00:00Z
5721,4,3,MUY BUENO,52208,2023-12-08T00:00:00Z
5722,1,2,REGULAR,17588,2021-11-23T00:00:00Z
5723,2,3,ACEPTABLE,17698,2021-03-01T00:00:00Z
5724,2,3,ACEPTABLE,17446,2023-04-05T00:00:00Z
5725,3,2,ACEPTABLE,17655,2021-05-31T00:00:00Z
5726,5,4,EXCELENTE,5237131,2021-09-20T00:00:00Z
5727,1,2,REGULAR,17996,2022-12-10T00:00:00Z
5728,3,4,MUY BUENO,18341,2022-05-30T00:00:00Z
5729,3,3,MUY BUENO,17324,2022-07-26T00:00:00Z
5730,5,5,EXCELENTE,17908,2021-02-13T00:00:00Z
5731,5,4,EXCELENTE,3568711,2023-12-25T00:00:00Z
5732,4,3,MUY BUENO,17526,2022-11-22T00:00:00Z
5733,5,5,EXCELENTE,3573350,2022-01-01T00:00:00Z
5734,4,3,MUY BUENO,52190,2021-02-26T00:00:00Z
5735,4,4,EXCELENTE,17817,2021-10-23T00:00:00Z
5736,3,2,ACEPTABLE,18081,2023-07-08T00:00:00Z
5737,5,5,EXCELENTE,16836,2022-11-16T00:00:00Z
5738,2,2,ACEPTABLE,18345,2022-01-22T00:00:00Z
5739,5,4,EXCELENTE,16663,2022-12-10T00:00:00Z
5740,3,4,MUY BUENO,17740,2021-06-10T00:00:00Z
5741,3,3,MUY BUENO,7595816,2021-03-02T00:00:00Z
5742,1,2,REGULAR,5653995,2022-01-30T00:00:00Z
5743,3,4,MUY BUENO,16666,2022-09-21T00:00:00Z
5744,1,1,DEFICIENTE,52149,2021-04-16T00:00:00Z
5745,3,4,MUY BUENO,18016,2023-07-01T00:00:00Z
5746,4,4,EXCELENTE,16834,2021-11-02T00:00:00Z
5747,4,5,EXCELENTE,5213832,2023-09-26T00:00:00Z
5748,2,2,ACEPTABLE,52200,2021-10-18T00:00:00Z
5749,2,1,REGULAR,52229,2021-02-21T00:00:00Z
5750,1,1,DEFICIENTE,8909085,2023-09-05T00:00:00Z
5751,2,1,REGULAR,17496,2023-11-16T00:00:00Z
5752,1,1,DEFICIENTE,17654,2022-05-26T00:00:00Z
5753,2,1,REGULAR,17421,2023-09-23T00:00:00Z
5754,1,1,DEFICIENTE,18509,2023-05-30T00:00:00Z
5755,5,5,EXCELENTE,18614,2023-08-25T00:00:00Z
5756,2,3,ACEPTABLE,17251,2023-12-19T00:00:00Z
5757,4,3,MUY BUENO,18044,2022-06-30T00:00:00Z
5758,2,2,ACEPTABLE,8800259,2023-12-22T00:00:00Z
5759,5,5,EXCELENTE,18455,2023-01-03T00:00:00Z
5760,1,1,DEFICIENTE,17651,2022-05-09T00:00:00Z
5761,3,3,MUY BUENO,4988362,2023-03-17T00:00:00Z
5762,2,3,ACEPTABLE,17213,2022-05-24T00:00:00Z
5763,1,1,DEFICIENTE,17692,2021-11-30T00:00:00Z
5764,5,4,EXCELENTE,3573048,2022-06-10T00:00:00Z
5765,2,3,ACEPTABLE,52157,2023-09-08T00:00:00Z
5766,3,3,MUY BUENO,52127,2022-09-20T00:00:00Z
5767,5,4,EXCELENTE,17583,2023-03-01T00:00:00Z
5768,2,2,ACEPTABLE,17389,2021-05-16T00:00:00Z
5769,3,2,ACEPTABLE,17507,2021-08-20T00:00:00Z
5770,2,1,REGULAR,3573208,2022-05-08T00:00:00Z
5771,5,5,EXCELENTE,7107694,2023-10-16T00:00:00Z
5772,1,2,REGULAR,52222,2021-10-20T00:00:00Z
5773,2,1,REGULAR,4737844,2021-08-18T00:00:00Z
5774,5,5,EXCELENTE,7182696,2022-06-02T00:00:00Z
5775,1,1,DEFICIENTE,18035,2021-07-13T00:00:00Z
5776,1,1,DEFICIENTE,17525,2021-08-22T00:00:00Z
5777,5,5,EXCELENTE,7239555,2022-05-21T00:00:00Z
5778,5,5,EXCELENTE,7882656,2021-03-08T00:00:00Z
5779,5,5,EXCELENTE,18519,2021-12-08T00:00:00Z
5780,2,1,REGULAR,17455,2022-06-21T00:00:00Z
5781,2,3,ACEPTABLE,7248182,2023-09-06T00:00:00Z
5782,4,4,EXCELENTE,17811,2022-02-02T00:00:00Z
5783,5,4,EXCELENTE,17141,2022-02-28T00:00:00Z
5784,1,1,DEFICIENTE,18488,2023-09-17T00:00:00Z
5785,2,1,REGULAR,18449,2023-07-20T00:00:00Z
5786,1,2,REGULAR,16889,2022-10-23T00:00:00Z
5787,3,2,ACEPTABLE,18300,2022-07-27T00:00:00Z
5788,1,1,DEFICIENTE,18379,2022-01-01T00:00:00Z
5789,3,3,MUY BUENO,17284,2023-06-29T00:00:00Z
5790,4,4,EXCELENTE,18177,2023-11-01T00:00:00Z
5791,5,4,EXCELENTE,18326,2021-09-22T00:00:00Z
5792,5,5,EXCELENTE,17120,2023-11-11T00:00:00Z
5793,4,3,MUY BUENO,17430,2023-01-28T00:00:00Z
5794,2,3,ACEPTABLE,18231,2023-04-03T00:00:00Z
5795,3,2,ACEPTABLE,5240283,2023-05-06T00:00:00Z
5796,4,5,EXCELENTE,16922,2022-05-18T00:00:00Z
5797,1,1,DEFICIENTE,17118,2023-03-21T00:00:00Z
5798,5,5,EXCELENTE,5158912,2023-02-13T00:00:00Z
5799,1,2,REGULAR,18344,2022-03-13T00:00:00Z
5800,2,3,ACEPTABLE,3961443,2021-08-07T00:00:00Z
5801,4,3,MUY BUENO,17580,2023-10-30T00:00:00Z
5802,4,5,EXCELENTE,6819612,2023-08-31T00:00:00Z
5803,5,5,EXCELENTE,18638,2021-04-28T00:00:00Z
5804,4,4,EXCELENTE,18579,2022-09-01T00:00:00Z
5805,5,5,EXCELENTE,5219928,2022-12-25T00:00:00Z
5806,2,3,ACEPTABLE,17171,2023-10-21T00:00:00Z
5807,2,3,ACEPTABLE,18619,2022-07-25T00:00:00Z
5808,2,2,ACEPTABLE,18051,2021-01-19T00:00:00Z
5809,1,2,REGULAR,18045,2022-07-17T00:00:00Z
5810,3,2,ACEPTABLE,52230,2021-07-24T00:00:00Z
5811,1,1,DEFICIENTE,18295,2023-05-20T00:00:00Z
5812,4,3,MUY BUENO,7764194,2022-12-18T00:00:00Z
5813,3,3,MUY BUENO,4731210,2021-06-28T00:00:00Z
5814,3,2,ACEPTABLE,17329,2023-10-22T00:00:00Z
5815,5,5,EXCELENTE,7943797,2021-03-22T00:00:00Z
5816,2,2,ACEPTABLE,17531,2022-07-11T00:00:00Z
5817,1,1,DEFICIENTE,16935,2023-07-03T00:00:00Z
5818,5,5,EXCELENTE,18321,2021-07-31T00:00:00Z
5819,1,1,DEFICIENTE,52162,2022-10-02T00:00:00Z
5820,5,5,EXCELENTE,17145,2023-09-04T00:00:00Z
5821,3,3,MUY BUENO,16959,2021-11-07T00:00:00Z
5822,2,2,ACEPTABLE,17541,2023-09-15T00:00:00Z
5823,5,5,EXCELENTE,18510,2022-01-29T00:00:00Z
5824,4,4,EXCELENTE,18262,2021-04-10T00:00:00Z
5825,5,5,EXCELENTE,3962563,2021-03-30T00:00:00Z
5826,1,2,REGULAR,7802464,2022-06-18T00:00:00Z
5827,1,2,REGULAR,18130,2023-02-18T00:00:00Z
5828,2,1,REGULAR,18095,2022-01-13T00:00:00Z
5829,2,2,ACEPTABLE,17742,2022-09-28T00:00:00Z
5830,4,5,EXCELENTE,17149,2021-07-29T00:00:00Z
5831,1,1,DEFICIENTE,8914010,2021-12-16T00:00:00Z
5832,1,2,REGULAR,17059,2021-12-27T00:00:00Z
5833,5,4,EXCELENTE,17758,2022-07-26T00:00:00Z
5834,3,4,MUY BUENO,17877,2021-05-27T00:00:00Z
5835,2,1,REGULAR,52902,2021-06-26T00:00:00Z
5836,1,1,DEFICIENTE,9397047,2022-10-30T00:00:00Z
5837,1,2,REGULAR,17243,2023-11-24T00:00:00Z
5838,5,4,EXCELENTE,17725,2021-06-05T00:00:00Z
5839,3,3,MUY BUENO,17692,2022-04-03T00:00:00Z
5840,1,1,DEFICIENTE,7140941,2021-05-29T00:00:00Z
5841,1,1,DEFICIENTE,16720,2021-08-13T00:00:00Z
5842,3,4,MUY BUENO,18599,2022-08-15T00:00:00Z
5843,4,3,MUY BUENO,17488,2021-01-10T00:00:00Z
5844,5,5,EXCELENTE,17390,2022-04-14T00:00:00Z
5845,5,5,EXCELENTE,18268,2021-01-15T00:00:00Z
5846,4,5,EXCELENTE,52078,2023-02-11T00:00:00Z
5847,1,1,DEFICIENTE,4792795,2023-08-12T00:00:00Z
5848,4,5,EXCELENTE,16971,2021-08-14T00:00:00Z
5849,4,5,EXCELENTE,17992,2023-05-19T00:00:00Z
5850,1,1,DEFICIENTE,17655,2022-04-29T00:00:00Z
5851,5,4,EXCELENTE,17870,2022-10-07T00:00:00Z
5852,2,1,REGULAR,18114,2023-04-02T00:00:00Z
5853,5,5,EXCELENTE,17976,2022-02-14T00:00:00Z
5854,2,3,ACEPTABLE,18080,2022-09-14T00:00:00Z
5855,1,1,DEFICIENTE,17350,2023-10-25T00:00:00Z
5856,1,2,REGULAR,3740686,2023-12-23T00:00:00Z
5857,3,2,ACEPTABLE,17692,2022-09-23T00:00:00Z
5858,5,5,EXCELENTE,52128,2022-08-31T00:00:00Z
5859,3,4,MUY BUENO,7840483,2022-11-07T00:00:00Z
5860,4,3,MUY BUENO,52087,2023-04-10T00:00:00Z
5861,4,4,EXCELENTE,17274,2023-03-07T00:00:00Z
5862,1,1,DEFICIENTE,5237138,2022-12-18T00:00:00Z
5863,3,4,MUY BUENO,5219922,2022-03-13T00:00:00Z
5864,1,1,DEFICIENTE,17046,2023-10-05T00:00:00Z
5865,5,4,EXCELENTE,7908163,2023-07-26T00:00:00Z
5866,2,1,REGULAR,18528,2023-09-23T00:00:00Z
5867,1,2,REGULAR,18296,2021-05-29T00:00:00Z
5868,4,3,MUY BUENO,5237130,2023-01-11T00:00:00Z
5869,3,3,MUY BUENO,5654006,2021-01-14T00:00:00Z
5870,1,1,DEFICIENTE,17278,2021-01-25T00:00:00Z
5871,1,2,REGULAR,18029,2023-11-11T00:00:00Z
5872,2,1,REGULAR,18609,2023-07-22T00:00:00Z
5873,3,3,MUY BUENO,17162,2021-02-13T00:00:00Z
5874,5,5,EXCELENTE,18387,2022-06-03T00:00:00Z
5875,2,2,ACEPTABLE,4737855,2023-10-29T00:00:00Z
5876,1,1,DEFICIENTE,17304,2021-05-31T00:00:00Z
5877,4,3,MUY BUENO,17037,2021-09-08T00:00:00Z
5878,1,1,DEFICIENTE,7107695,2023-07-14T00:00:00Z
5879,2,3,ACEPTABLE,7168554,2022-03-07T00:00:00Z
5880,1,2,REGULAR,17935,2021-03-26T00:00:00Z
5881,4,3,MUY BUENO,3576105,2023-11-10T00:00:00Z
5882,1,1,DEFICIENTE,5174692,2023-03-03T00:00:00Z
5883,2,2,ACEPTABLE,52162,2023-12-05T00:00:00Z
5884,4,3,MUY BUENO,17067,2022-01-11T00:00:00Z
5885,2,3,ACEPTABLE,3990960,2023-08-18T00:00:00Z
5886,4,5,EXCELENTE,17068,2022-12-24T00:00:00Z
5887,1,1,DEFICIENTE,9272789,2021-08-05T00:00:00Z
5888,1,1,DEFICIENTE,451593,2023-12-11T00:00:00Z
5889,3,2,ACEPTABLE,18409,2021-09-23T00:00:00Z
5890,2,3,ACEPTABLE,18196,2023-07-01T00:00:00Z
5891,3,2,ACEPTABLE,16672,2023-01-28T00:00:00Z
5892,5,5,EXCELENTE,17578,2023-05-08T00:00:00Z
5893,1,1,DEFICIENTE,5208757,2021-08-20T00:00:00Z
5894,3,3,MUY BUENO,17643,2022-10-12T00:00:00Z
5895,4,3,MUY BUENO,7882667,2021-07-30T00:00:00Z
5896,4,4,EXCELENTE,17629,2022-03-11T00:00:00Z
5897,3,2,ACEPTABLE,17429,2021-12-03T00:00:00Z
5898,1,1,DEFICIENTE,18305,2021-02-21T00:00:00Z
5899,5,4,EXCELENTE,17820,2022-01-08T00:00:00Z
5900,5,5,EXCELENTE,18600,2021-08-21T00:00:00Z
5901,5,5,EXCELENTE,7182696,2021-05-02T00:00:00Z
5902,3,4,MUY BUENO,18034,2021-12-29T00:00:00Z
5903,1,1,DEFICIENTE,17279,2021-10-29T00:00:00Z
5904,1,2,REGULAR,17720,2021-12-18T00:00:00Z
5905,1,1,DEFICIENTE,16934,2022-06-25T00:00:00Z
5906,5,5,EXCELENTE,17470,2021-12-15T00:00:00Z
5907,2,1,REGULAR,17784,2023-05-01T00:00:00Z
5908,4,4,EXCELENTE,52174,2022-10-03T00:00:00Z
5909,1,1,DEFICIENTE,18313,2021-11-14T00:00:00Z
5910,5,5,EXCELENTE,18376,2022-05-01T00:00:00Z
5911,1,1,DEFICIENTE,52222,2023-02-17T00:00:00Z
5912,1,1,DEFICIENTE,16683,2022-04-11T00:00:00Z
5913,3,4,MUY BUENO,16726,2021-01-07T00:00:00Z
5914,4,3,MUY BUENO,17539,2023-05-02T00:00:00Z
5915,2,3,ACEPTABLE,16904,2022-08-13T00:00:00Z
5916,5,5,EXCELENTE,9292077,2021-05-28T00:00:00Z
5917,5,4,EXCELENTE,17359,2021-11-26T00:00:00Z
5918,3,2,ACEPTABLE,18368,2021-03-08T00:00:00Z
5919,2,3,ACEPTABLE,17503,2023-10-22T00:00:00Z
5920,3,4,MUY BUENO,5219930,2022-12-21T00:00:00Z
5921,2,3,ACEPTABLE,17444,2023-08-17T00:00:00Z
5922,1,1,DEFICIENTE,18019,2021-01-24T00:00:00Z
5923,2,1,REGULAR,18303,2021-01-09T00:00:00Z
5924,1,1,DEFICIENTE,17650,2023-11-24T00:00:00Z
5925,2,2,ACEPTABLE,17786,2022-03-03T00:00:00Z
5926,3,4,MUY BUENO,17997,2021-03-19T00:00:00Z
5927,5,5,EXCELENTE,17019,2022-04-27T00:00:00Z
5928,3,3,MUY BUENO,16901,2023-08-03T00:00:00Z
5929,3,2,ACEPTABLE,18366,2022-07-29T00:00:00Z
5930,5,5,EXCELENTE,17637,2023-09-30T00:00:00Z
5931,2,3,ACEPTABLE,17957,2023-12-26T00:00:00Z
5932,2,1,REGULAR,16890,2021-11-03T00:00:00Z
5933,2,1,REGULAR,3573055,2022-06-25T00:00:00Z
5934,3,3,MUY BUENO,16684,2023-03-29T00:00:00Z
5935,1,2,REGULAR,17392,2021-12-30T00:00:00Z
5936,5,5,EXCELENTE,17918,2023-02-26T00:00:00Z
5937,5,5,EXCELENTE,17782,2021-08-04T00:00:00Z
5938,2,2,ACEPTABLE,16853,2021-07-05T00:00:00Z
5939,2,2,ACEPTABLE,7613585,2022-08-31T00:00:00Z
5940,5,5,EXCELENTE,7882665,2022-06-08T00:00:00Z
5941,2,3,ACEPTABLE,17047,2021-10-14T00:00:00Z
5942,4,4,EXCELENTE,17139,2023-10-24T00:00:00Z
5943,5,4,EXCELENTE,16905,2022-07-01T00:00:00Z
5944,1,1,DEFICIENTE,5241174,2023-01-23T00:00:00Z
5945,3,2,ACEPTABLE,17000,2022-09-05T00:00:00Z
5946,5,5,EXCELENTE,18069,2022-06-17T00:00:00Z
5947,1,1,DEFICIENTE,5231441,2022-02-24T00:00:00Z
5948,1,1,DEFICIENTE,18552,2022-09-17T00:00:00Z
5949,5,5,EXCELENTE,7906811,2022-02-06T00:00:00Z
5950,1,2,REGULAR,17303,2021-11-20T00:00:00Z
5951,3,2,ACEPTABLE,7403980,2023-07-20T00:00:00Z
5952,1,1,DEFICIENTE,5240110,2021-05-11T00:00:00Z
5953,3,4,MUY BUENO,8909095,2022-01-16T00:00:00Z
5954,4,4,EXCELENTE,18295,2023-12-30T00:00:00Z
